4.2007813,3.3649182,-0.20526576,2.000462,-0.2828262,3.4602792,-0.23017728,4.1709914,-0.07431593,0.015108705,-0.32084557,0.23866034,6.6787786,4.1243706,-0.21594663,-0.08433192,-0.4026045,3.5063677,1.3393292,4.933457,1.0374473,-0.47867823,2.020241,0.15782535,1.8984735,2.7078907,2.4552336,-0.040933657,0.027913213,0.9182721,0.9277811,1.6379768,-0.03128877,-0.1018883,2.6288924,2.0816102,-0.34921727,1.0958726,-0.46191904,0.62669545,-0.53068763,3.110098,-0.8438717,0.74465525,1.684369,-0.067020394,-0.21329784,-0.5418362,0.24140918,2.9135985,0.18623263,-0.0920481,2.0240784,-0.26432863,-0.37565476,-0.40227434,-0.34392798,1.285318,0.018203974,2.0942526,-0.2653482,-0.32957447,-0.25260934,0.12518269,0.3279075,1.7773788,5.371995,0.8839072,3.0376697,4.06116,3.0284076,-0.7194472,-0.091952465,-0.034071635,-0.02027228,1.1188701,2.929162,0.686388,6.0728526,-0.6362098,-0.12621944,1.6943191,-0.15583828,-0.14711393,-0.1928776,7.4867673,4.8621416,2.1848583,2.3706694,1.8549205,1.1145927,2.058775,-0.13935696,-0.07029017,2.1297917,3.3663406,-0.2660914,0.22853881,1.342892,0.24707192,1.8907796,2.6043472,0.42988074,1.1010323,2.0159955,1.7115556,5.460702,3.7942045,2.3222103,-0.055865932,-0.04183364,0.11272824,0.31555426,5.9776473,4.7841516,3.0977895,-0.22768798,2.6283345,4.1410484,0.24339056,0.33712494,-0.015816187,-0.4443883,3.0534484,4.9583387,4.536917,0.66749287,-0.51481235,4.9032283,0.24776268,0.91668326,0.6779448,1.5762649,-0.23189175,0.6657597,1.018664,-0.10489272,2.5801668,0.1854316,1.2275617,1.1637907,5.043888,0.19743943,1.3062063,1.7850151,4.279027,0.99645925,-0.3273176,1.4692786,2.2519033,-0.73664874,-0.000173128,-0.19300798,-0.2703879,2.8762245,5.4613075,2.752264,2.9274454,1.0849283,2.84381,1.5702178,1.1413472,1.3184118,8.878305,0.09174609,2.5305543,-0.068873025,1.9648163,-0.22945395,-0.7781585,9.11675,-0.09847238,-0.07019339,0.5853488,5.2429533,3.3192787,2.309138,2.2202554,0.9473521,2.3584158,1.9777472,0.5920772,2.1560898,0.41214418,1.6944262,1.7530206,1.9501082,0.64492124,0.48568988,4.3504987,2.6546347,-0.3652042,2.2959967,0.650795,-0.07701111,1.7372518,-0.62321335,9.095507,5.7721148,1.2046616,4.2856975,-0.04431013,0.8504503,6.56
1.9818673,-0.37598327,1.2195759,3.6399078,2.2674694,2.069702,1.4067953,2.1107006,2.0738451,0.75060475,0.031262815,3.5200403,-0.13628931,1.5043981,-0.13228174,1.2738105,0.42449135,3.6244998,5.2474604,2.8521223,-0.12611727,-0.38353765,3.4164062,-0.41836587,2.8232348,2.3133392,0.40125132,1.9121315,2.9298148,-0.057734754,1.0776591,0.15644944,2.7807186,3.7328622,-0.2493842,0.84899175,2.9973915,1.822298,0.49314308,-0.20820414,0.07435549,1.6266923,0.50979245,0.6485492,5.869809,2.5320106,1.975367,-0.009861899,3.4047709,3.5735283,3.0455441,0.17210352,0.72155154,-0.4470552,0.92789716,-0.17481637,1.8786972,2.9136133,-0.69055027,-0.0935172,-0.1304153,-0.10493978,2.8435557,-0.6131824,-0.26337048,-1.1818746,0.68668133,0.33047116,-0.34438023,2.0426946,-0.3291456,0.93986773,1.0467111,2.6716795,0.580889,0.67942446,-0.017445637,-0.13850923,1.0405937,-1.437814,1.2141013,-0.001364589,-0.32380307,3.1146092,4.351588,-0.04041884,1.8364153,-0.16882126,3.3119845,-0.08682771,1.034525,1.5116267,4.201373,-0.1281399,1.9831522,0.9219944,-0.16837718,1.1958157,1.0125957,0.39554232,0.9647856,1.8793457,1.6461272,0.44567466,0.042603016,1.5991559,0.6099963,3.2532074,3.4010134,1.4779408,1.8937421,0.3168882,2.013838,-0.079831004,1.8172289,2.6354878,2.4295483,4.94041,3.2610934,0.5161688,5.8364105,2.4370542,1.2891512,1.7991662,3.7594376,1.4088756,1.6080612,0.7522962,-0.004012966,2.9208422,1.8291913,0.10678768,0.22180569,-0.28283915,2.7939925,2.8626366,3.1791565,2.3226547,-0.34102008,2.3791173,3.2308478,3.8044739,0.5927748,0.35979056,0.365134,5.0243025,1.5773304,4.1905766,1.5049319,1.5015372,-0.49653298,2.1171389,-0.36024407,0.009334445,0.5850321,5.9506216,0.41288185,4.5459185,3.394557,2.7658768,8.285409,2.2144632,3.2538548,0.22443059,2.5638983,1.9511888,1.2875049,-0.010845566,-0.36069766,1.3047183,3.0901139,-0.35643932,0.84067464,1.5725346,3.2493901,4.2650533,0.24778283,0.245498,1.1664795,3.6553226,0.23296756,0.5711242,0.8267244,1.0887101,-0.12839535,2.2404406,1.0333215,0.8816664,-0.010990465,3.8718119,1.6766388,3.328211,2.0657508,1.8119776,1.5119896,3.4858353,0.94685245,4.0551977,0.3018663,2.963104,0.529756,5.6535616,2.7250633,5.52
-0.036364198,-0.29775766,4.3372436,0.41401476,-0.44825265,-0.48638916,3.3384352,1.3057766,-0.11588891,-0.14288071,1.0325997,3.3973057,-0.38654524,0.87863827,0.80700374,-0.5602876,2.0754452,2.202289,-0.17822193,1.8705299,3.5959783,3.9652252,2.2354004,2.090563,-0.39449307,-0.13905953,0.4110204,-0.32510537,2.8753004,-0.2678319,-0.08545089,-0.42592007,1.4069887,-0.1078702,1.244324,1.6903874,0.6465839,-0.25928763,-0.38787004,2.7139208,1.2431141,4.147046,-0.6286132,-0.054451812,-0.64845055,1.2578084,-0.1215205,-0.014367342,2.697095,-0.17789643,0.821784,0.067716405,-0.021095729,4.3131495,2.9388385,2.0918045,1.6477919,-0.00973115,0.7152638,5.6337357,3.1071112,-0.34998176,1.0834846,-0.74211395,-0.14023165,1.5935795,1.0435807,2.4399347,0.13047951,2.922823,6.451639,-0.3464112,0.8283714,1.082674,-0.10942333,-0.09750948,6.1170206,1.2002268,-0.019211842,0.3892521,-0.8473698,-0.2669158,2.3096838,1.5507104,0.5041462,2.769358,-0.5758362,1.0741963,1.2157031,4.7048435,-0.49198446,1.5602181,-0.04439917,3.5032587,-0.2738625,6.0730147,7.1527348,-0.21532372,3.874732,1.1379328,0.6074405,-0.17391296,3.833943,4.204189,2.3925252,-0.20071363,1.9108677,1.5365776,2.2397175,-0.9204585,0.8718109,-0.516126,-0.1582456,1.3065432,1.1417196,-0.33491346,0.08145058,-0.19200288,0.7681458,1.3720511,1.9368958,2.2403958,4.2562532,0.7669168,-0.036925435,3.9859214,6.381793,0.36946583,0.69505084,3.7873385,-0.06256139,-0.441761,0.42267168,5.747052,6.81836,0.8957206,0.45487708,-0.41681424,0.70445263,2.3370028,2.2800364,0.97158056,0.7262683,8.152001,1.9313055,0.68886065,3.403554,-0.040114667,1.2059472,-0.783975,4.093373,0.53970575,-0.19015066,2.8968306,1.5026952,-0.7576267,5.8555164,-0.04474919,-0.03691261,2.2074022,-0.099981025,0.5927793,2.141681,3.8390672,-0.0760443,2.4966397,0.4089663,3.0768633,2.7428324,-0.09988754,1.6370678,4.3426094,5.320379,-0.24064384,-0.2271926,2.0202994,3.1245046,0.34107435,4.14592,0.39866114,-0.250669,-0.053219117,-0.23598401,4.131337,2.7943618,3.6635833,1.2474217,-0.22302325,-0.15160817,2.229725,3.5609348,-0.18166567,5.18827,4.876618,5.489889,0.93849736,-0.13851474,-0.32220098,-0.23624547,1.535999,-0.05461037,1.2951655,-0.08487797,7.54
4.874505,-0.21510644,3.0863864,4.071719,1.6540318,1.674326,-0.9394564,1.6334698,1.694602,-0.009956265,0.07007277,1.1182091,2.96385,3.0081909,0.8154355,1.0789623,-0.2637846,1.0691897,2.262082,3.3601165,-0.096796595,-0.46723825,1.3766115,2.537934,1.3325305,3.1045904,-0.26010928,0.6715895,1.4480684,0.6738719,6.068939,-0.13278003,0.64581347,3.709581,-0.13757248,2.8073554,-0.30878475,3.7259984,1.2126421,-0.08691664,-0.29600513,0.10150117,1.1983764,2.5454655,7.067152,-0.154723,-0.32155734,4.214841,4.970382,-0.21192686,-0.4391496,0.6860284,4.6788054,1.1028192,1.4254014,-0.71409464,0.23131615,1.893287,1.3957434,0.6671945,2.4898307,0.12531543,1.9477525,-0.6033591,-0.004532624,2.6774259,-0.027384043,3.0034242,1.5300114,1.82724,-0.21287592,0.2340067,0.8409315,1.4510427,-0.14849436,0.50585365,2.4796033,1.9184028,-0.11207668,-1.0482209,-0.45506263,3.4921877,-0.20436652,-0.2710738,4.5142536,3.7617898,1.8043134,1.2354844,1.8261281,-0.22693387,-0.5887211,0.69064724,3.712278,-0.07099759,0.76917994,5.937658,-0.06867772,-0.12145624,2.2392557,0.23986483,3.0052898,3.5933323,3.328343,1.1912314,-0.005102563,1.773,0.38806486,3.1428337,5.267138,3.0282137,1.4037545,2.4463856,-0.11407757,2.7943766,0.36420462,3.90608,-0.117447235,3.1388438,0.39774227,-0.063728265,6.010639,-0.20535891,0.48342907,-0.4838824,3.9439704,1.0684996,-0.055332113,0.0984478,3.5944657,-0.050595906,1.841018,2.4183104,1.2223687,2.0007627,-0.011777759,1.9278264,3.848716,5.995116,-0.45426112,1.0113539,-0.111658,4.9175177,4.639482,-0.22156239,0.19012612,4.3965993,-0.22511342,-0.14467953,2.5333786,1.745805,-0.716345,-0.066508785,-0.38370532,0.262455,0.34324682,4.805726,2.04136,0.08933276,2.0432682,2.86438,6.393215,2.7803268,-0.21447563,0.9157504,5.7191334,3.2089658,-0.12099431,1.5253032,-0.29721496,4.288167,3.43904,4.1947346,3.2492137,-0.18320175,2.2266157,3.668703,-0.10099795,-0.36267424,4.0722713,-0.27291855,-0.044079363,0.82684916,0.5594657,3.1470466,0.6291967,-0.2537795,-0.002528656,2.0718293,1.4274578,2.479126,3.6130168,-0.19510521,-0.16195172,1.7317554,2.8325615,4.6940284,-0.21544543,3.9435673,1.1368697,4.599885,-0.4070633,-0.22507337,3.4216413,4.57
3.9036584,3.2288833,-0.012420273,-0.000899982,1.1470531,-0.66871715,1.8302281,3.2051032,-0.02265668,1.4878294,2.7435064,-0.5643104,2.3609586,3.8726578,1.0258558,2.2762713,4.521907,-0.2598563,1.6287892,-0.30990323,4.295127,5.0278454,3.7899084,1.8248018,-0.4065697,3.2504358,4.102042,-0.43240672,2.746696,3.173627,-0.3247473,-0.7686796,9.189895,2.4819927,0.2614448,0.97806484,1.4961891,-0.19161808,-0.5374489,-0.13553612,1.6814682,-1.1389363,4.7363997,5.41744,-0.30068246,3.7309384,3.1121202,-0.6896032,6.207724,-0.092057705,-0.36256692,-0.9065111,3.2958927,5.195505,2.0467398,-0.38122123,-0.37104404,-0.40385756,1.6997042,-0.32836762,4.1555753,-0.20196629,-0.5145816,3.1754413,0.20613647,1.3511355,-0.2695221,1.7793585,6.268136,7.5805297,4.5535707,3.6044145,2.7057729,0.16240692,1.7672042,4.9133368,2.0530539,2.5479083,1.1089568,1.9106499,-0.88606995,-0.3812715,0.011376441,5.166528,-0.5163369,1.4570944,-0.9183065,-0.059339512,2.9071505,6.256479,2.1508303,0.5690211,4.3755527,4.936406,-0.000965214,1.7572396,2.7370563,2.9243689,-0.08016391,-0.42880544,-0.067290425,-0.003198743,0.3375392,2.2952785,1.311647,-0.2632504,-0.1739923,-0.17928492,3.0296993,-0.21351115,-0.11650546,-0.14890891,1.0833054,1.549577,4.890061,3.2405062,0.5822105,-0.7404503,-0.72186136,3.1598382,0.24311292,-0.55575246,0.8758897,-0.6479566,1.0860957,-0.37011248,2.2682357,1.5686394,-0.23090056,6.758421,-0.23074253,-1.0414581,0.40330902,0.6449737,-0.36758104,-0.06770048,-0.45960832,-0.5420122,-0.7356897,-0.67832464,0.7593049,2.2703967,1.2228187,7.8837304,4.1646695,-0.22456114,1.8935646,4.5864415,1.5944626,-0.526615,-0.25090912,5.519414,-0.007460642,1.2940605,-0.3370744,1.3597682,4.3247905,-0.64677346,-0.14750214,5.28638,-0.20048182,4.269636,-0.17199257,-0.22706686,0.007843614,-0.04351263,-0.6586451,2.5029871,3.3346949,1.7355185,-0.059250165,4.633855,2.0088215,-0.4449235,-0.2999023,1.9646001,2.0103788,2.217729,-0.061107542,0.75504297,0.34717184,2.050967,-0.18950494,-0.16556413,-0.46972534,-0.93135977,2.5995502,2.6989596,-0.5175084,1.9635301,-0.8736456,1.2179762,0.5403896,3.5905766,-0.2653893,-0.18952923,-0.22729293,1.4761815,2.8505423,4.4737053,-0.08312743,0.42142928,-0.17426078,6.43
-0.252539,-0.4466339,-0.23546152,-0.5366384,-0.11578715,0.7162542,1.7663298,0.5540985,2.7854295,4.8834357,-0.18792282,-0.005186415,-0.5813474,3.3240318,-0.54114187,4.3109593,-0.124541186,2.2967017,0.8047512,1.3994168,4.3113327,2.9902203,2.6865516,-0.14531031,0.6436657,1.5015934,0.9515414,0.28563792,1.7834802,0.2589426,1.2554432,-0.4482092,6.507697,3.0452511,0.8972017,3.8103948,2.2155242,-0.31139836,-0.27994514,-0.028575277,3.060831,-0.3190504,1.3188535,-0.13283807,-0.037464954,2.782065,-0.16961078,1.8755779,-0.03372748,-0.14331292,-0.23460877,1.0336852,2.6402738,2.211627,1.660535,-0.18184666,-0.22465523,1.1303858,-0.105775714,-0.21247931,-0.028620696,1.2025743,7.6998205,3.7289765,-0.16670966,-0.08292446,1.1382588,0.13478959,1.8855282,4.7149224,6.3791428,-0.18586297,-0.3761463,4.375751,1.2207766,2.5423067,5.060393,2.056943,-0.45839444,-0.4086236,1.4832604,5.6078844,-0.2806148,-0.2405603,1.3621302,0.34242225,-0.59092665,2.8350585,0.5607305,2.8465104,3.497642,-0.18877709,2.176482,-0.1029698,0.007969499,0.53784,3.4205523,0.13910288,1.2163624,3.4982505,-0.23913918,2.720356,-0.38050717,1.7159741,4.2035666,2.4323645,1.1135628,1.5934961,1.634428,6.2694554,-0.062059473,-0.17696391,3.4799204,1.0602056,-0.30730876,-0.40026718,-0.10293243,-0.08513337,2.4215727,-0.003488994,4.487932,0.8320282,2.7161202,1.0022783,-0.3566908,-0.37358093,0.7859481,2.5800161,3.6839037,1.5445273,-0.7211358,-0.034757186,-0.49735594,-0.12369225,3.246803,-0.31801587,0.6171041,-0.24167703,1.8251165,6.1188946,-0.029846597,2.0371575,-0.48864052,5.8959537,-0.091666974,0.75664407,-0.17739494,0.3551817,6.133437,-0.50057626,-0.35742313,6.5320363,3.1619549,2.9206297,2.4414911,-0.13110304,2.7068915,-0.006136978,4.6127105,4.15968,-0.05917604,0.23658538,-0.059919644,4.896886,0.07195461,-0.26385853,-0.17294021,0.6354646,2.398753,2.2061822,-0.11198969,1.16917,0.3616227,-0.52081466,-0.06150763,0.8376682,0.8655718,1.5631396,0.17377329,1.2849476,0.69129807,1.5781745,0.003850281,6.345634,0.14633286,5.433581,-0.48118964,0.40948987,-0.06322574,1.9055288,4.1076345,0.60491157,5.618225,6.8109703,1.7568794,3.5024645,1.7881966,4.7076406,-0.4400507,1.6834308,3.7566152,4.991772,2.2539744,6.75
4.3956656,0.38230187,3.3695016,2.2036715,0.67121494,1.3690734,1.0792134,-0.19571224,1.0733948,0.44474757,0.9127022,-0.010329294,1.6260492,1.0548441,1.8008163,4.439641,0.1839242,0.52933824,3.4062982,1.2558686,1.2655127,-0.1280564,1.8369406,1.8434975,5.976082,3.189795,1.8379555,3.536963,3.175436,0.86882454,1.923147,-0.38231882,3.801815,2.115693,3.1554036,1.6460383,2.320623,0.669092,0.06827021,2.4916058,-0.3179402,0.2167427,1.6974658,0.20039982,1.6481631,-0.13307023,-0.42990994,-0.6235958,2.22469,3.3493586,7.9341545,-0.28556648,2.4679768,-0.09316416,1.5292661,2.073295,5.027091,-0.16493832,-0.121165924,1.5909793,2.3519526,-0.081802405,-0.02007252,-0.47492614,2.8289454,-0.42091203,0.9312628,0.41913164,0.9415513,2.127566,2.1394453,1.9319255,7.695941,2.55632,-0.30375436,-0.21834908,3.6005807,0.93457913,-0.044068586,0.62965006,1.0438421,4.335237,-0.36330265,4.267893,-0.15992181,-0.08111036,2.736753,4.424618,-0.013205111,0.6623226,1.5127093,-0.051956415,-0.05660918,1.1791115,3.204846,-0.16761597,4.0398254,-0.017157866,4.9320107,3.909415,2.0825045,2.815621,2.0578961,-0.01835897,1.3773535,0.25188768,1.327505,3.865406,0.55715764,-0.7403361,5.1909943,2.2442338,2.0776505,-0.2720526,2.537677,1.9310558,1.2757343,4.9074364,-0.25499517,1.0847052,0.97218823,-0.3054858,-0.041398644,-0.08573266,2.199277,0.5865887,-0.044721115,1.6804168,1.7250855,0.25647366,2.9643254,-0.29965144,-0.3221758,-0.06686616,-0.013380217,-0.14416857,2.7990265,1.5605472,-0.635482,2.0786488,7.3738585,1.1592381,5.8617935,0.910276,1.1934184,3.061667,2.3760962,2.0233874,-0.16805194,2.2298307,-0.29290786,-0.064859115,-0.30772886,-0.32934663,-0.010216594,-0.14202853,-0.16212316,1.2650046,3.7324135,2.389246,0.13572168,1.5418788,3.2640977,-0.3307534,3.04392,4.0483594,1.5489616,0.9307151,-0.46555945,-0.16463397,-0.07045245,-0.25323635,5.7077804,-0.060181905,1.2143891,-0.015464998,-0.010612607,1.7826066,1.0137856,0.57937753,-0.044900835,0.95633185,-0.20291327,1.7320409,0.79039454,2.699205,1.0528294,1.218138,4.79369,1.0242572,-0.020820558,-0.16941647,3.6975527,0.8617223,3.715685,-0.10659428,0.5683951,3.598353,0.9317266,2.1054063,0.20712435,4.885835,-0.19795306,5.98
4.9496007,-0.64384824,2.6993327,-0.22809975,-0.19647022,5.1392035,-0.44214717,1.9550965,3.1565528,-0.10402584,3.6124601,1.2284198,4.959546,-0.20818472,-0.026598169,1.4880759,-0.3792957,2.2514224,4.0313773,2.2469246,3.3599298,-0.10063477,-0.18147197,-0.11592553,0.8515984,4.9510136,5.131327,0.16374373,-0.74796367,-0.27208874,4.2772026,-0.24977712,3.129383,1.2168086,0.15321726,1.5401583,-0.14099161,-0.006069136,-0.5438369,-0.2249598,2.1571937,2.0364256,2.4580936,-0.1430305,1.6608133,2.893012,-0.3791444,1.1142265,4.6156306,-0.3149977,2.044108,1.2851799,-0.2282485,5.303441,1.0390127,-0.40250778,2.3014245,2.3000114,-0.047064044,5.8103766,4.206353,-0.9469518,2.1381867,-0.118707314,0.5139392,-0.050279498,-0.064079545,3.030079,5.3369474,1.1442618,9.938434,-0.16922794,-0.7924765,1.3887272,4.2131166,1.1694556,2.2090561,9.694316,2.0750816,4.47785,2.8593197,0.971984,-0.53005135,2.5479739,-0.48676395,1.3697615,-0.18076885,2.7339618,4.554037,2.7610102,-0.4983985,1.2513294,-0.15092432,3.4987895,-0.2901455,0.09796965,2.839291,-0.49177203,-0.030866552,-0.17267357,3.0084088,1.8080207,-0.025710559,-0.36252555,5.662539,-0.7008508,1.290858,0.24400043,-0.81902915,1.2796216,1.9204861,1.1157205,-0.4146416,3.659946,-0.12670605,0.5758807,2.8748002,-0.41745883,-0.3552334,6.6825876,-0.75122005,-0.000638413,2.0953465,0.9833906,2.32995,-0.27032724,-0.2093832,-0.20058389,4.1203227,-0.25928426,1.0491517,1.468079,0.22551084,11.806744,7.3792386,0.5470268,1.4158435,0.08825588,0.47927475,3.348648,0.39109468,-0.48347113,-0.11667047,3.500661,-0.056304205,1.6919875,-0.14056997,1.9695251,0.9494597,1.8068068,0.66624326,-0.06680685,0.24346876,-0.35169348,2.0594666,-0.70413315,-0.1745336,1.7733312,1.8984704,5.6237273,-0.5216242,2.9308832,2.2247286,1.8187476,-0.2577215,1.7776316,-0.4538456,-0.15721416,-0.09754163,-0.32018116,-0.43426704,6.4187613,-0.38881496,-0.3738523,0.2155273,-0.16004431,3.648543,-0.02528422,-0.37586388,-0.78177303,-0.040503394,0.16620302,0.5534594,3.0485382,2.4895368,-0.36280686,0.61994237,-0.018400026,-0.077338636,-0.37771496,1.5944629,0.9588194,-0.18419012,0.37922114,0.013414025,3.6080296,-0.45081502,0.5734902,0.62211066,3.4501948,3.5760942,-0.364164,-0.3633695,7.04
-0.22677682,-0.7529276,-0.558548,-0.16586506,-0.16474871,2.3269765,3.4158134,-0.19711776,0.39545852,1.6968299,0.09635025,1.2089553,-0.56563157,8.165775,-0.075230554,1.2242897,4.23647,0.18307447,-0.5856959,0.30324757,2.1497853,3.9079885,-0.48982278,2.8601804,-0.53219765,-0.45476228,-0.11049817,-0.5456175,-0.27979213,7.0935335,3.2923272,1.6421514,1.3573124,-0.6496574,4.560711,-0.3074168,1.5490408,1.0973221,0.261531,1.2257371,-0.62135327,-0.34512687,-0.6300572,-0.5228377,0.65426236,-0.5227924,5.2621584,-0.825709,0.9744289,0.58579016,0.45887408,-0.16247188,1.0237751,2.4743595,-0.51820093,4.1646,2.5934598,2.0034769,4.14402,6.427187,-0.11785264,1.5559652,6.8320994,9.026768,-0.11875136,0.20950183,2.9223466,4.330261,8.301559,4.5600743,3.00007,2.8727183,1.8261166,8.500714,2.4262435,-0.000533176,0.8682323,-0.1111053,3.971785,3.1130903,3.10807,-0.17726324,3.8252277,2.5567987,6.839699,-0.19507216,-0.37561655,4.059036,-0.66393805,0.8168574,-0.41751978,-0.31666538,-0.5195941,2.0974855,3.4688497,-0.356397,0.08145523,-0.25551245,1.9446585,-0.45782334,0.9168186,0.43820202,3.8557363,-0.057851292,-0.29336166,-0.028567016,-0.25440007,0.6781281,2.0737362,5.457448,3.3579898,-0.34840056,0.5364373,-0.4113144,-0.21185589,1.875123,-0.5898775,-0.09440725,6.7625427,-0.23684815,-0.3719538,3.2993126,2.6020088,-0.21457782,1.120372,2.5720997,-0.86981004,-0.21725526,-0.41163465,-0.6132079,2.1816466,-0.5095798,-0.7197266,7.1716976,-0.23363905,-0.33603293,-0.41817474,1.1226847,6.7234488,-0.56824857,-0.40999198,2.7553382,6.1409154,1.8081826,3.0331175,-1.296574,2.326897,5.194319,-0.016182328,3.5859666,1.3783567,2.0735657,5.112677,-0.46087947,0.14762366,-0.38435563,0.4937295,-0.071219444,2.39879,6.482025,-0.5106978,1.8277555,-0.09077976,0.64759326,4.7271166,-0.17861827,4.733166,3.820427,7.609059,-0.0830539,-0.08292923,1.335156,4.2116284,6.175081,-0.24669714,-0.38161638,6.3488255,3.5617504,3.020979,-0.48974678,-0.5506188,2.3956585,3.512282,4.933481,-0.48646614,1.5201292,-0.24665706,-0.21403797,2.3556697,3.004158,2.1196883,1.8220506,3.010772,-0.3906604,-0.31004044,-0.90099126,-0.8721866,-0.10836408,-0.4680836,-0.2903063,2.9245915,-0.7207184,-0.40647697,6.21
1.0228214,-0.19118975,-0.11860865,1.0299861,1.1737044,0.004168123,1.8789971,6.0382605,1.0508364,2.183937,1.3245305,-0.12408505,-0.16213708,-0.2428308,1.5122772,0.6214509,-0.25731853,0.72787416,7.1040835,2.367622,3.915211,1.0817292,-0.12245975,-0.25201267,0.7871251,0.37245917,2.4121065,2.6002269,-0.10187888,4.3403597,1.2399821,-0.30055293,3.5763078,2.0983505,2.9394732,3.5373836,3.8315759,1.2658107,3.538289,-0.2960136,0.93311393,-0.20014492,4.660659,2.3821037,0.5002915,1.3100257,1.6131227,1.9699339,-0.24395254,0.607657,2.6559043,4.0133266,-0.30698773,0.9017947,0.665241,-0.040892363,1.7524068,1.1769649,-0.74596334,0.000683546,-0.8162007,-0.48921296,6.5404067,-0.39620563,1.1914669,-0.40504098,4.415526,2.8222718,-0.6700627,-0.15409766,4.125662,-0.024464464,-0.22352913,4.036645,2.8224654,-0.3056881,2.797028,0.6523052,5.2193093,0.6710571,-0.11959558,-0.002756786,-0.20700519,1.5372794,-0.387922,0.64147806,-0.55841774,-0.37281188,2.9816098,0.29366374,-0.25026867,-0.11554716,-0.008176423,4.0774674,-0.14656675,2.2213202,1.3031087,3.0612235,-0.39437762,1.4239076,0.109888494,3.4347115,1.0524671,1.2241704,2.6461167,0.09633601,1.1587477,-0.000907707,4.352073,-0.7797932,0.08404064,1.1635792,2.5881007,4.5364227,1.3637409,0.70691454,1.5247669,-0.049587347,-0.038988926,1.8259177,-0.1030004,2.0916252,4.8245516,2.7904508,-0.32746777,1.0746863,1.8489672,-0.27890363,1.9060788,1.2263508,1.7033944,2.446498,-0.27098536,4.197703,-0.14071882,-0.20757352,2.363404,0.49448258,2.2748275,-0.12234471,0.016325593,2.7935987,-0.32314393,0.823126,1.7749631,0.17794871,-0.11439045,0.23271048,2.0220926,3.0739412,1.5416714,-0.062417593,1.75689,0.4472413,1.2598729,-0.0317173,4.590215,-0.16071287,5.963953,1.3747952,3.6789393,-0.08762898,-0.025072051,-0.6185455,4.5122824,-0.15730612,4.2201705,-0.43610737,-0.14489488,1.9174876,-0.6649725,1.7429819,0.63993555,1.2729983,-0.2322518,-0.054172207,3.8271298,3.8046598,0.49907464,-0.29153696,0.7521434,-0.001540589,1.7152078,-1.17E-05,-0.2791508,5.578528,0.8366543,-0.045365788,3.7449458,4.768051,-0.61886823,4.7101083,4.2126784,-0.16043876,1.3929143,1.5360793,-0.25619116,0.59052134,0.338512,1.3697777,1.0973597,3.3963056,7.280644,6.87
